#time,accel_x,accel_y,accel_z
1265.787102,-3182.885551,-8290.306550,995.924147
1265.787415,-3552.988522,-8142.265362,1225.752797
1265.787728,-3330.926739,-8364.327145,1455.581446
1265.788040,-2960.823768,-8364.327145,1302.362347
1265.788353,-2664.741391,-8586.388927,1302.362347
1265.788666,-2812.782580,-8956.491898,1302.362347
1265.788978,-2886.803174,-9252.574275,1762.019645
1265.789291,-2960.823768,-9400.615463,1991.848295
1265.789604,-2886.803174,-9474.636058,1762.019645
1265.789917,-3256.906145,-9548.656652,1302.362347
1265.790229,-3478.967927,-9474.636058,995.924147
1265.790542,-3034.844362,-9400.615463,459.657299
1265.790855,-3478.967927,-9252.574275,459.657299
1265.791168,-3627.009116,-9178.553681,-383.047749
1265.791480,-3330.926739,-8586.388927,306.438199
1265.791793,-3404.947333,-8734.430116,306.438199
1265.792106,-3256.906145,-8660.409521,459.657299
1265.792419,-3108.864956,-9104.533087,459.657299
1265.792731,-3404.947333,-8956.491898,689.485948
1265.793044,-3330.926739,-8956.491898,842.705048
1265.793357,-3256.906145,-8882.471304,1149.143247
1265.793669,-3552.988522,-8882.471304,1072.533697
1265.793982,-3627.009116,-9252.574275,995.924147
1265.794295,-4071.132681,-9178.553681,842.705048
1265.794608,-4071.132681,-9178.553681,536.266849
1265.794920,-4145.153275,-9326.594869,383.047749
1265.795233,-3849.070898,-9474.636058,459.657299
1265.795546,-4071.132681,-9030.512492,459.657299
1265.795859,-4145.153275,-9030.512492,766.095498
1265.796171,-3997.112087,-8882.471304,1149.143247
1265.796484,-3923.091493,-8808.450710,919.314598
1265.796797,-3923.091493,-8438.347739,612.876398
1265.797109,-4071.132681,-8364.327145,612.876398
1265.797422,-3923.091493,-8512.368333,536.266849
1265.797735,-3775.050304,-8512.368333,842.705048
1265.798048,-4145.153275,-8438.347739,1378.971896
1265.798360,-4293.194464,-8290.306550,1685.410096
1265.798673,-4293.194464,-8660.409521,842.705048
1265.798986,-4589.276840,-8882.471304,1225.752797
1265.799299,-4515.256246,-8808.450710,1302.362347
1265.799611,-4589.276840,-8660.409521,842.705048
1265.799924,-4515.256246,-8586.388927,995.924147
